#FORMAT=WebAnno TSV 3.2


#Text=Lấy quả chanh làm thế này trong nhà chẳng bao gờ có con kiến nào mà không cần thuốc diệt Lấy quả chanh làm thế này trong nhà chẳng bao gờ có con kiến nào mà không cần thuốc diệt - hãy lưu lại ngay. Bạn có thể vắt chanh tươi vào tổ kiến, hoặc băm nhỏ vỏ chanh tươi hay ớt và rắc vào tổ kiến, chúng sẽ tự bỏ đi. Một cách đuổi kiến, ngăn ngừa kiến không vào nhà, có thể rắc vỏ chanh tại những đường đi của kiến để vào nhà như cửa sổ, cửa ra vào… Bạn có cũng thể lau nhà với dung dịch nước chanh, pha khoảng 4 quả chanh tươi to vào 2 lit nước và dùng dung dịch này để lau nhà, cách đuổi kiến này sẽ giúp kiến hay những côn trùng khác không dám vào trong nhà bạn nữa. Thay vì phòng thủ để kiến không thể tấn công, chúng ta có thể thử chủ động tấn công trước và diệt sạch chúng. Bạn cần chuẩn bị một ít đường, một ít hàn the và một ít nước nhé! Bước 1: - Pha hỗn hợp gồm 3 muỗng đường và 1 muỗng hàn the vào ly. Bước 2: - Cho hỗn hợp vào hộp nhựa nhỏ. Đổ vào ít nước để dung dịch sệt lại và khuấy đều. Bước 3: - Đục 1 số lỗ nhỏ lên thân hộp để kiến có thể đi vào. Đặt bẫy ở nơi hay có kiến. Bạn có thể phun giấm lên các vách tường để kiến không thể xâm phạm ngôi nhà bạn. Kiến thường làm ổ trong sân vườn của bạn, để ống nước sát mặt đất và cho nước chảy khoảng 10 phút, bạn có thể xua đuổi kiến ra khỏi tầm mắt đấy! Hãy nhớ làm việc này thường xuyên để đạt được hiệu quả cao nhất nhé!
1-93	403-407	kiến	
1-94	408-410	để	
1-95	411-414	vào	
1-96	415-418	nhà	
1-97	419-422	như	
1-98	423-426	cửa	
1-99	427-430	sổ,	
1-100	431-434	cửa	
1-101	435-437	ra	
1-102	438-442	vào…	
1-103	443-446	Bạn	
1-104	447-449	có	
1-105	450-454	cũng	
1-106	455-458	thể	
1-107	459-462	lau	
1-108	463-466	nhà	
1-109	467-470	với	
1-110	471-475	dung	
1-111	476-480	dịch	
1-112	481-485	nước	
1-113	486-492	chanh,	
1-114	493-496	pha	
1-115	497-503	khoảng	
1-116	504-505	4	
1-117	506-509	quả	
1-118	510-515	chanh	
1-119	516-520	tươi	
1-120	521-523	to	
1-121	524-527	vào	
1-122	528-529	2	
1-123	530-533	lit	
1-124	534-538	nước	
1-125	539-541	và	
1-126	542-546	dùng	
1-127	547-551	dung	
1-128	552-556	dịch	
1-129	557-560	này	
1-130	561-563	để	
1-131	564-567	lau	
1-132	568-572	nhà,	
1-133	573-577	cách	
1-134	578-582	đuổi	
1-135	583-587	kiến	
1-136	588-591	này	
1-137	592-594	sẽ	
1-138	595-599	giúp	
1-139	600-604	kiến	
1-140	605-608	hay	
1-141	609-614	những	
1-142	615-618	côn	
1-143	619-624	trùng	
1-144	625-629	khác	
1-145	630-635	không	
1-146	636-639	dám	
1-147	640-643	vào	
1-148	644-649	trong	
1-149	650-653	nhà	
1-150	654-657	bạn	
1-151	658-662	nữa.	
1-152	663-667	Thay	
1-153	668-670	vì	
1-154	671-676	phòng	
1-155	677-680	thủ	
1-156	681-683	để	
1-157	684-688	kiến	
1-158	689-694	không	
1-159	695-698	thể	
1-160	699-702	tấn	
1-161	703-708	công,	
1-162	709-714	chúng	
1-163	715-717	ta	
1-164	718-720	có	
1-165	721-724	thể	
1-166	725-728	thử	
1-167	729-732	chủ	
1-168	733-737	động	
1-169	738-741	tấn	
1-170	742-746	công	
1-171	747-752	trước	
1-172	753-755	và	
1-173	756-760	diệt	
1-174	761-765	sạch	
1-175	766-772	chúng.	
1-176	773-776	Bạn	
1-177	777-780	cần	
1-178	781-786	chuẩn	
1-179	787-789	bị	
1-180	790-793	một	
1-181	794-796	ít	
1-182	797-803	đường,	
1-183	804-807	một	
1-184	808-810	ít	
1-185	811-814	hàn	
1-186	815-818	the	
1-187	819-821	và	
1-188	822-825	một	
1-189	826-828	ít	
1-190	829-833	nước	
1-191	834-838	nhé!	
1-192	839-843	Bước	
1-193	844-846	1:	
1-194	847-848	-	
1-195	849-852	Pha	
1-196	853-856	hỗn	
1-197	857-860	hợp	
1-198	861-864	gồm	
1-199	865-866	3	
1-200	867-872	muỗng	
1-201	873-878	đường	
1-202	879-881	và	
1-203	882-883	1	
1-204	884-889	muỗng	
1-205	890-893	hàn	
1-206	894-897	the	
1-207	898-901	vào	
1-208	902-905	ly.	
1-209	906-910	Bước	
1-210	911-913	2:	
1-211	914-915	-	
1-212	916-919	Cho	
1-213	920-923	hỗn	
1-214	924-927	hợp	
1-215	928-931	vào	
1-216	932-935	hộp	
1-217	936-940	nhựa	
1-218	941-945	nhỏ.	
1-219	946-948	Đổ	
1-220	949-952	vào	
1-221	953-955	ít	
1-222	956-960	nước	
1-223	961-963	để	
1-224	964-968	dung	
1-225	969-973	dịch	
1-226	974-977	sệt	
1-227	978-981	lại	
1-228	982-984	và	
1-229	985-990	khuấy	
1-230	991-995	đều.	
1-231	996-1000	Bước	
1-232	1001-1003	3:	
1-233	1004-1005	-	
1-234	1006-1009	Đục	
1-235	1010-1011	1	
1-236	1012-1014	số	
1-237	1015-1017	lỗ	
1-238	1018-1021	nhỏ	
1-239	1022-1025	lên	
1-240	1026-1030	thân	
1-241	1031-1034	hộp	
1-242	1035-1037	để	
1-243	1038-1042	kiến	
1-244	1043-1045	có	
1-245	1046-1049	thể	
1-246	1050-1052	đi	
1-247	1053-1057	vào.	
1-248	1058-1061	Đặt	
1-249	1062-1065	bẫy	
1-250	1066-1067	ở	
1-251	1068-1071	nơi	
1-252	1072-1075	hay	
1-253	1076-1078	có	
1-254	1079-1084	kiến.	
1-255	1085-1088	Bạn	
1-256	1089-1091	có	
1-257	1092-1095	thể	
1-258	1096-1100	phun	
1-259	1101-1105	giấm	
1-260	1106-1109	lên	
1-261	1110-1113	các	
1-262	1114-1118	vách	
1-263	1119-1124	tường	
1-264	1125-1127	để	
1-265	1128-1132	kiến	
1-266	1133-1138	không	
1-267	1139-1142	thể	
1-268	1143-1146	xâm	
1-269	1147-1151	phạm	
1-270	1152-1156	ngôi	
1-271	1157-1160	nhà	
1-272	1161-1165	bạn.	
1-273	1166-1170	Kiến	
1-274	1171-1177	thường	
1-275	1178-1181	làm	
1-276	1182-1183	ổ	
1-277	1184-1189	trong	
1-278	1190-1193	sân	
1-279	1194-1198	vườn	
1-280	1199-1202	của	
1-281	1203-1207	bạn,	
1-282	1208-1210	để	
1-283	1211-1214	ống	
1-284	1215-1219	nước	
1-285	1220-1223	sát	
1-286	1224-1227	mặt	
1-287	1228-1231	đất	
1-288	1232-1234	và	
1-289	1235-1238	cho	
1-290	1239-1243	nước	
1-291	1244-1248	chảy	
1-292	1249-1255	khoảng	
1-293	1256-1258	10	
1-294	1259-1264	phút,	
1-295	1265-1268	bạn	
1-296	1269-1271	có	
1-297	1272-1275	thể	
1-298	1276-1279	xua	
1-299	1280-1284	đuổi	
1-300	1285-1289	kiến	
1-301	1290-1292	ra	
1-302	1293-1297	khỏi	
1-303	1298-1301	tầm	
1-304	1302-1305	mắt	
1-305	1306-1310	đấy!	
1-306	1311-1314	Hãy	
1-307	1315-1318	nhớ	
1-308	1319-1322	làm	
1-309	1323-1327	việc	
1-310	1328-1331	này	
1-311	1332-1338	thường	
1-312	1339-1344	xuyên	
1-313	1345-1347	để	
1-314	1348-1351	đạt	
1-315	1352-1356	được	
1-316	1357-1361	hiệu	
1-317	1362-1365	quả	
1-318	1366-1369	cao	
1-319	1370-1374	nhất	
1-320	1375-1379	nhé!	
