#FORMAT=WebAnno TSV 3.2


#Text=Chỉ cần lá này trong nhà cả đời không lo mắc bệnh gan, đánh tan mất ngủ và nhiều bệnh khác Chỉ cần lá này trong nhà cả đời không lo mắc bệnh gan, đánh tan mất ngủ và nhiều bệnh khác - ai cũng cần biết để áp dụng. - Lá sung chữa bệnh giời leo: Lá sung rửa sạch, hong khô, cắt nhỏ, thêm chút giấm ăn, giã nhuyễn, đắp vào chỗ bị bệnh, thuốc khô lại thay. Một kết qủa nghiên cứu lâm sàng cho thấy: điều trị 21 ca, trong 1-2 ngày đều khỏi cả. - Chữa phong thấp, sốt rét, sản phụ thiếu sữa: Hằng ngày nấu nước lá sung hoặc vỏ cây sung uống thay nước chè. - Chữa mụn lở hoặc vú sưng đau: Lá sung giã nát, trộn với nhựa sung đắp lên, đau đến đâu đắp đến đó. – Thuốc lợi sữa: Lá sung vú 100g, chân giò lợn 1 cái, quả mít non 50g, quả đu đủ non 50g, lõi thông thảo 10g, hạt mùi để sống 5g, gạo nếp 100g. Tất cả thái nhỏ, nấu thành cháo cho thật nhừ, ăn làm 1 – 2 lần trong ngày. Dùng 2 – 3 ngày. – Chữa nổi cục đỏ ở lưng, ngực có đau và sốt: Lá sung vú 40g, huyền sâm, huyết giác, ngưu tất, mỗi vị 20g. Tất cả thái nhỏ, sắc với 400ml nước còn 100ml, uống làm 2 lần trong ngày. Quả sung là loại quả giàu kali, ít natri. Sự mất cân bằng giữa natri và kali sẽ khiến huyết áp tăng cao nhanh chóng. Do đó, việc áp dụng chế độ ăn uống giàu trái cây và rau củ, trong đó có quả sung tươi sẽ giúp cho lượng kali tăng trở lại, ngừa cao huyết áp. Không chỉ vậy, quả sung còn chứa nhiều chất béo omega-3 và omega-6, giúp huyết áp ổn định và ngừa được các bệnh tim mạch. Sung dồi dào chất xơ và prebiotic, có tác dụng kích thích nhu động ruột, tạo điều kiện thuận lợi cho một số loại vi khuẩn có lợi cho đường ruột phát triển. Vì vậy, ăn sung sẽ góp phần cải thiện hệ tiêu hóa, chống táo bón và ngừa bệnh trĩ.
1-184	801-805	thái	
1-185	806-810	nhỏ,	
1-186	811-814	nấu	
1-187	815-820	thành	
1-188	821-825	cháo	
1-189	826-829	cho	
1-190	830-834	thật	
1-191	835-839	nhừ,	
1-192	840-842	ăn	
1-193	843-846	làm	
1-194	847-848	1	
1-195	849-850	–	
1-196	851-852	2	
1-197	853-856	lần	
1-198	857-862	trong	
1-199	863-868	ngày.	
1-200	869-873	Dùng	
1-201	874-875	2	
1-202	876-877	–	
1-203	878-879	3	
1-204	880-885	ngày.	
1-205	886-887	–	
1-206	888-892	Chữa	
1-207	893-896	nổi	
1-208	897-900	cục	
1-209	901-903	đỏ	
1-210	904-905	ở	
1-211	906-911	lưng,	
1-212	912-916	ngực	
1-213	917-919	có	
1-214	920-923	đau	
1-215	924-926	và	
1-216	927-931	sốt:	
1-217	932-934	Lá	
1-218	935-939	sung	
1-219	940-942	vú	
1-220	943-947	40g,	
1-221	948-953	huyền	
1-222	954-958	sâm,	
1-223	959-964	huyết	
1-224	965-970	giác,	
1-225	971-975	ngưu	
1-226	976-980	tất,	
1-227	981-984	mỗi	
1-228	985-987	vị	
1-229	988-992	20g.	
1-230	993-996	Tất	
1-231	997-999	cả	
1-232	1000-1004	thái	
1-233	1005-1009	nhỏ,	
1-234	1010-1013	sắc	
1-235	1014-1017	với	
1-236	1018-1023	400ml	
1-237	1024-1028	nước	
1-238	1029-1032	còn	
1-239	1033-1039	100ml,	
1-240	1040-1044	uống	
1-241	1045-1048	làm	
1-242	1049-1050	2	
1-243	1051-1054	lần	
1-244	1055-1060	trong	
1-245	1061-1066	ngày.	
1-246	1067-1070	Quả	
1-247	1071-1075	sung	
1-248	1076-1078	là	
1-249	1079-1083	loại	
1-250	1084-1087	quả	
1-251	1088-1092	giàu	
1-252	1093-1098	kali,	
1-253	1099-1101	ít	
1-254	1102-1108	natri.	
1-255	1109-1111	Sự	
1-256	1112-1115	mất	
1-257	1116-1119	cân	
1-258	1120-1124	bằng	
1-259	1125-1129	giữa	
1-260	1130-1135	natri	
1-261	1136-1138	và	
1-262	1139-1143	kali	
1-263	1144-1146	sẽ	
1-264	1147-1152	khiến	
1-265	1153-1158	huyết	
1-266	1159-1161	áp	
1-267	1162-1166	tăng	
1-268	1167-1170	cao	
1-269	1171-1176	nhanh	
1-270	1177-1183	chóng.	
1-271	1184-1186	Do	
1-272	1187-1190	đó,	
1-273	1191-1195	việc	
1-274	1196-1198	áp	
1-275	1199-1203	dụng	
1-276	1204-1207	chế	
1-277	1208-1210	độ	
1-278	1211-1213	ăn	
1-279	1214-1218	uống	
1-280	1219-1223	giàu	
1-281	1224-1228	trái	
1-282	1229-1232	cây	
1-283	1233-1235	và	
1-284	1236-1239	rau	
1-285	1240-1243	củ,	
1-286	1244-1249	trong	
1-287	1250-1252	đó	
1-288	1253-1255	có	
1-289	1256-1259	quả	
1-290	1260-1264	sung	
1-291	1265-1269	tươi	
1-292	1270-1272	sẽ	
1-293	1273-1277	giúp	
1-294	1278-1281	cho	
1-295	1282-1287	lượng	
1-296	1288-1292	kali	
1-297	1293-1297	tăng	
1-298	1298-1301	trở	
1-299	1302-1306	lại,	
1-300	1307-1311	ngừa	
1-301	1312-1315	cao	
1-302	1316-1321	huyết	
1-303	1322-1325	áp.	
1-304	1326-1331	Không	
1-305	1332-1335	chỉ	
1-306	1336-1340	vậy,	
1-307	1341-1344	quả	
1-308	1345-1349	sung	
1-309	1350-1353	còn	
1-310	1354-1358	chứa	
1-311	1359-1364	nhiều	
1-312	1365-1369	chất	
1-313	1370-1373	béo	
1-314	1374-1381	omega-3	
1-315	1382-1384	và	
1-316	1385-1393	omega-6,	
1-317	1394-1398	giúp	
1-318	1399-1404	huyết	
1-319	1405-1407	áp	
1-320	1408-1410	ổn	
1-321	1411-1415	định	
1-322	1416-1418	và	
1-323	1419-1423	ngừa	
1-324	1424-1428	được	
1-325	1429-1432	các	
1-326	1433-1437	bệnh	
1-327	1438-1441	tim	
1-328	1442-1447	mạch.	
1-329	1448-1452	Sung	
1-330	1453-1456	dồi	
1-331	1457-1460	dào	
1-332	1461-1465	chất	
1-333	1466-1468	xơ	
1-334	1469-1471	và	
1-335	1472-1482	prebiotic,	
1-336	1483-1485	có	
1-337	1486-1489	tác	
1-338	1490-1494	dụng	
1-339	1495-1499	kích	
1-340	1500-1505	thích	
1-341	1506-1509	nhu	
1-342	1510-1514	động	
1-343	1515-1520	ruột,	
1-344	1521-1524	tạo	
1-345	1525-1529	điều	
1-346	1530-1534	kiện	
1-347	1535-1540	thuận	
1-348	1541-1544	lợi	
1-349	1545-1548	cho	
1-350	1549-1552	một	
1-351	1553-1555	số	
1-352	1556-1560	loại	
1-353	1561-1563	vi	
1-354	1564-1569	khuẩn	
1-355	1570-1572	có	
1-356	1573-1576	lợi	
1-357	1577-1580	cho	
1-358	1581-1586	đường	
1-359	1587-1591	ruột	
1-360	1592-1596	phát	
1-361	1597-1603	triển.	
1-362	1604-1606	Vì	
1-363	1607-1611	vậy,	
1-364	1612-1614	ăn	
1-365	1615-1619	sung	
1-366	1620-1622	sẽ	
1-367	1623-1626	góp	
1-368	1627-1631	phần	
1-369	1632-1635	cải	
1-370	1636-1641	thiện	
1-371	1642-1644	hệ	
1-372	1645-1649	tiêu	
1-373	1650-1654	hóa,	
1-374	1655-1660	chống	
1-375	1661-1664	táo	
1-376	1665-1668	bón	
1-377	1669-1671	và	
1-378	1672-1676	ngừa	
1-379	1677-1681	bệnh	
1-380	1682-1686	trĩ.	
